02Concordance	AverageTotalEdgeBetweennessCentrality	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequency2	01Concordance	MutationFrequencyDifference	Type	AverageOverlapPMN	AverageSetScore	MutationFrequencyDifferenceRatio	AverageCombinedScore	TripletScore	Coverage	AverageAverageNodeClosenessCentrality	12Type	SetScore	Concordance	AverageAverageNodeClusteringCoefficient	RoundedLogPCov	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	12Concordance	AverageRoundedLogPCov	ID	GeneSet	Probability	TripletType	Gene0	Gene1	Gene2	AverageCoverage	01Type	02Type	AverageCooccurrenceRatio
False	0	5	7	2	5	False	2	Cooccurring	329.0	24.37159743759385	0.18181818181818182	84.93248453526304	15.076772402709418	11	0	Cooccurring	37.85623727343125	False	0	inf	0.18181818181818182	[7, 5, 5]	3	208.20930500387186	False	5.633333333333333	5669	set(['SMARCA1', 'C7', 'GMIP'])	7.2857875380725202e-15	CooccurringCooccurringCooccurring	SMARCA1	C7	GMIP	8	Cooccurring	Cooccurring	0.3206349206349206
False	0	8	7	2	5	False	1	Cooccurring	329.0	25.283235376063143	0.07142857142857142	104.19466768520478	19.909809111822568	14	0	Cooccurring	39.22369418113519	False	0	inf	0.14285714285714285	[7, 8, 5]	3	274.56585926794634	False	5.233333333333333	5670	set(['SMARCA1', 'CELSR3', 'GMIP'])	2.2419601718484803e-13	CooccurringCooccurringCooccurring	SMARCA1	CELSR3	GMIP	10	Cooccurring	Cooccurring	0.25
False	0	7	12	3	7	False	5	Cooccurring	203.33333333333334	22.839040342486552	0.2777777777777778	89.76847469676976	13.465271204515464	18	0	Cooccurring	34.389602267856944	False	0	inf	0.16666666666666666	[12, 7, 7]	3	206.33761360714166	False	6.666666666666667	5687	set(['MYO15A', 'ATP13A2', 'SCN5A'])	2.4311952584239662e-17	CooccurringCooccurringCooccurring	MYO15A	ATP13A2	SCN5A	13	Cooccurring	Cooccurring	0.27245670995670995
False	0	16	6	2	6	False	10	Cooccurring	284.0	22.540172587127827	0.45454545454545453	133.0684700007371	28.312440425688745	22	0	Cooccurring	34.094564863773165	False	0	inf	0.09090909090909091	[6, 16, 6]	3	375.0402135015048	False	4.7	5691	set(['PCDHGB3', 'HMCN1', 'PREX1'])	2.6069931971300584e-11	CooccurringCooccurringCooccurring	PCDHGB3	HMCN1	PREX1	16	Cooccurring	Cooccurring	0.17192982456140352
False	0	5	5	2	5	False	0	Cooccurring	300.0	25.662508546309407	0.0	102.65003418523763	23.872100973311078	11	0	Cooccurring	38.47103896955075	False	0	inf	0.18181818181818182	[5, 5, 5]	3	211.5907143325291	False	4.3	5693	set(['BPTF', 'NIPBL', 'NBAS'])	5.670277888745538e-11	CooccurringCooccurringCooccurring	BPTF	NIPBL	NBAS	8	Cooccurring	Cooccurring	0.25
False	0	11	6	2	5	False	5	Cooccurring	356.5	25.94807139525148	0.3125	116.87777549255652	22.917210880893432	16	0	Cooccurring	41.31672952392366	False	0	inf	0.125	[6, 11, 5]	3	330.5338361913893	False	5.1000000000000005	5695	set(['ATP2B3', 'HSPG2', 'HECW1'])	7.8828692038825049e-13	CooccurringCooccurringCooccurring	ATP2B3	HSPG2	HECW1	12	Cooccurring	Cooccurring	0.22242572242572242
False	0	5	6	2	5	False	1	Cooccurring	356.5	26.453006626455288	0.08333333333333333	114.62507798243699	27.076790074591415	12	0	Cooccurring	39.76652235541989	False	0	inf	0.16666666666666666	[6, 5, 5]	3	238.59913413251934	False	4.233333333333333	5696	set(['ATP2B3', 'PCDHGA1', 'HECW1'])	1.268690112327146e-10	CooccurringCooccurringCooccurring	ATP2B3	PCDHGA1	HECW1	8	Cooccurring	Cooccurring	0.23148148148148148
False	0	5	5	2	5	False	0	Cooccurring	328.5	24.48072245692207	0.0	97.92288982768828	22.77276507620658	11	0	Cooccurring	36.7517566913508	False	0	inf	0.18181818181818182	[5, 5, 5]	3	202.13466180242938	False	4.3	5714	set(['C21orf58', 'KIDINS220', 'N4BP3'])	5.670277888745538e-11	CooccurringCooccurringCooccurring	C21orf58	KIDINS220	N4BP3	8	Cooccurring	Cooccurring	0.25
False	0	6	6	3	9	False	0	Cooccurring	254.0	26.004439539657085	0.0	95.70716407125379	16.406942412214935	15	0	Cooccurring	39.36172995331357	False	0	inf	0.2	[6, 6, 9]	3	196.80864976656784	False	5.833333333333333	5715	set(['PCDHA2', 'ATP10B', 'AHNAK'])	4.5863822215948107e-15	CooccurringCooccurringCooccurring	PCDHA2	ATP10B	AHNAK	11	Cooccurring	Cooccurring	0.27777777777777773
False	0	6	6	3	9	False	0	Cooccurring	254.0	26.538300864672816	0.0	97.57567870880884	16.727259207224375	15	0	Cooccurring	40.16252194083716	False	0	inf	0.2	[6, 6, 9]	3	200.81260970418577	False	5.833333333333333	5716	set(['ATP10B', 'DOCK8', 'AHNAK'])	4.5863822215948107e-15	CooccurringCooccurringCooccurring	ATP10B	DOCK8	AHNAK	11	Cooccurring	Cooccurring	0.27777777777777773
False	0	9	6	3	5	False	3	Cooccurring	254.0	26.44910211896268	0.21428571428571427	91.41934253397422	15.236557088995703	14	0	Cooccurring	40.02872382227196	False	0	inf	0.21428571428571427	[6, 9, 5]	3	186.80071117060248	False	6.0	5717	set(['ATP10B', 'AHNAK', 'CASZ1'])	1.1575015359777249e-15	CooccurringCooccurringCooccurring	ATP10B	AHNAK	CASZ1	10	Cooccurring	Cooccurring	0.29924242424242425
False	0	11	9	3	6	False	2	Cooccurring	254.0	26.311159063377676	0.1	125.77148013587987	23.582152525477476	20	0	Cooccurring	39.82180923889445	False	0	inf	0.15	[9, 11, 6]	3	265.47872825929636	False	5.333333333333333	5720	set(['AHNAK', 'SLIT3', 'ATP10B'])	2.9769684244203921e-13	CooccurringCooccurringCooccurring	AHNAK	SLIT3	ATP10B	14	Cooccurring	Cooccurring	0.21358543417366946
False	0	6	9	3	7	False	3	Cooccurring	254.0	26.928809008069113	0.1875	104.94650007191383	18.411666679283126	16	0	Cooccurring	40.74828415593161	False	0	inf	0.1875	[9, 6, 7]	3	217.32418216496856	False	5.7	5721	set(['AHNAK', 'ATP10B', 'TRRAP'])	1.3913355053021253e-14	CooccurringCooccurringCooccurring	AHNAK	ATP10B	TRRAP	11	Cooccurring	Cooccurring	0.2602564102564103
False	0	6	9	3	6	False	3	Cooccurring	254.0	26.531525208923075	0.2	97.55196391368474	16.72319381377453	15	0	Cooccurring	40.15235845721254	False	0	inf	0.2	[9, 6, 6]	3	200.7617922860627	False	5.833333333333333	5722	set(['AHNAK', 'ESPL1', 'ATP10B'])	4.5863822215948107e-15	CooccurringCooccurringCooccurring	AHNAK	ESPL1	ATP10B	11	Cooccurring	Cooccurring	0.27777777777777773
False	0	6	5	2	9	False	1	Cooccurring	329.0	24.216486900325766	0.07692307692307693	84.48416230557187	14.080693717595311	13	0	Cooccurring	39.55666013837265	False	0	inf	0.15384615384615385	[5, 6, 9]	3	257.1182908994222	False	6.0	5724	set(['IGF2BP1', 'ATP10B', 'AHNAK'])	1.1575015359777249e-15	CooccurringCooccurringCooccurring	IGF2BP1	ATP10B	AHNAK	10	Cooccurring	Cooccurring	0.29924242424242425
False	0	9	6	3	8	False	3	Cooccurring	254.0	25.24225706002069	0.1875	92.21678356977698	14.7941364015685	16	0	Cooccurring	39.57189989725753	False	0	inf	0.1875	[6, 9, 8]	3	211.0501327853735	False	6.233333333333333	5727	set(['ATP10B', 'AHNAK', 'ADCY1'])	3.7295178316826606e-16	CooccurringCooccurringCooccurring	ATP10B	AHNAK	ADCY1	12	Cooccurring	Cooccurring	0.2768065268065268
False	0	5	6	3	10	False	1	Cooccurring	244.33333333333334	22.465250570551376	0.06666666666666667	82.29707368079882	13.948656556067597	15	0	Cooccurring	33.6404997878299	False	0	inf	0.2	[6, 5, 10]	3	168.2024989391495	False	5.8999999999999995	5728	set(['PTCH1', 'NCAN', 'PIK3CG'])	2.3498219130134582e-15	CooccurringCooccurringCooccurring	PTCH1	NCAN	PIK3CG	11	Cooccurring	Cooccurring	0.2852564102564103
False	0	5	6	2	10	False	1	Cooccurring	356.5	23.871837192764787	0.07142857142857142	86.92708364106879	14.733404006960809	14	0	Cooccurring	40.92068039055709	False	0	inf	0.14285714285714285	[6, 5, 10]	3	286.4447627338996	False	5.900000000000001	5729	set(['PTCH1', 'PCNT', 'PIK3CG'])	2.3498219130134582e-15	CooccurringCooccurringCooccurring	PTCH1	PCNT	PIK3CG	11	Cooccurring	Cooccurring	0.2852564102564103
False	0	5	9	3	5	False	4	Cooccurring	228.33333333333334	22.57877170184497	0.3076923076923077	73.06748810407792	11.913177408273576	13	0	Cooccurring	33.90004871079077	False	0	inf	0.23076923076923078	[9, 5, 5]	3	146.90021108009333	False	6.133333333333333	5731	set(['EVPL', 'ASTL', 'OTOA'])	2.9182069895295951e-16	CooccurringCooccurringCooccurring	EVPL	ASTL	OTOA	9	Cooccurring	Cooccurring	0.3246753246753247
False	0	5	5	2	5	False	0	Cooccurring	328.5	22.79099249704971	0.0	67.19687528648792	11.519464334826502	9	0	Cooccurring	37.052232767725336	False	0	inf	0.2222222222222222	[5, 5, 5]	3	166.73504745476401	False	5.833333333333333	5733	set(['SLITRK2', 'OTOA', 'ASTL'])	1.0010306173225723e-15	CooccurringCooccurringCooccurring	SLITRK2	OTOA	ASTL	7	Cooccurring	Cooccurring	0.36904761904761907
False	0	10	5	3	5	False	5	Cooccurring	228.33333333333334	23.41047307255387	0.35714285714285715	81.49021545352342	13.43245309673463	14	0	Cooccurring	35.14760076685411	False	0	inf	0.21428571428571427	[5, 10, 5]	3	164.02213691198585	False	6.066666666666666	5734	set(['OTOA', 'SYNE2', 'ASTL'])	5.9304504941850622e-16	CooccurringCooccurringCooccurring	OTOA	SYNE2	ASTL	10	Cooccurring	Cooccurring	0.30952380952380953
False	0	5	6	2	5	False	1	Cooccurring	288.5	22.373533230291937	0.08333333333333333	96.83391308116131	22.87415269633732	12	0	Cooccurring	33.49720610464631	False	0	inf	0.16666666666666666	[6, 5, 5]	3	200.98323662787786	False	4.233333333333333	5736	set(['HNF4A', 'UPF1', 'LRP4'])	1.268690112327146e-10	CooccurringCooccurringCooccurring	HNF4A	UPF1	LRP4	8	Cooccurring	Cooccurring	0.23148148148148148
False	0	6	5	2	6	False	1	Cooccurring	329.0	25.66506148043344	0.09090909090909091	87.68618205581816	15.752008752542183	11	0	Cooccurring	40.6050993885644	False	0	inf	0.18181818181818182	[5, 6, 6]	3	223.3280466371042	False	5.566666666666667	5737	set(['TRIO', 'DOCK1', 'NOTCH2'])	1.1891001044023912e-14	CooccurringCooccurringCooccurring	TRIO	DOCK1	NOTCH2	8	Cooccurring	Cooccurring	0.3101851851851852
False	0	8	6	3	8	False	2	Cooccurring	272.6666666666667	26.43623818266839	0.13333333333333333	93.01206756774327	14.533135557459884	15	0	Cooccurring	40.224866960206974	False	0	inf	0.2	[6, 8, 8]	3	201.12433480103485	False	6.400000000000001	5742	set(['DOCK8', 'PLEC', 'ADCY1'])	8.3387568502391061e-17	CooccurringCooccurringCooccurring	DOCK8	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.30116550116550117
False	0	8	7	3	8	False	1	Cooccurring	272.6666666666667	26.600790279635792	0.058823529411764705	109.36891509196444	19.765466582885136	17	0	Cooccurring	40.207606214711596	False	0	inf	0.17647058823529413	[7, 8, 8]	3	227.8431018833657	False	5.533333333333334	5745	set(['SCN5A', 'PLEC', 'ADCY1'])	4.7922404623125541e-14	CooccurringCooccurringCooccurring	SCN5A	PLEC	ADCY1	12	Cooccurring	Cooccurring	0.2435897435897436
False	0	8	6	3	8	False	2	Cooccurring	272.6666666666667	25.321074843378856	0.13333333333333333	89.61828468202388	14.002856981566229	15	0	Cooccurring	40.086612903424964	False	0	inf	0.2	[6, 8, 8]	3	200.43306451712482	False	6.400000000000001	5746	set(['DOCK1', 'PLEC', 'ADCY1'])	8.3387568502391061e-17	CooccurringCooccurringCooccurring	DOCK1	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.30116550116550117
False	0	8	6	3	8	False	2	Cooccurring	272.6666666666667	24.207068911468898	0.15384615384615385	78.61759340931819	9.471999205941952	13	0	Cooccurring	38.20637942713814	False	0	inf	0.23076923076923078	[6, 8, 8]	3	165.5609775175986	False	8.299999999999999	5750	set(['C12orf35', 'PLEC', 'ADCY1'])	1.3185149869425399e-22	CooccurringCooccurringCooccurring	C12orf35	PLEC	ADCY1	10	Cooccurring	Cooccurring	0.41783216783216787
False	0	8	6	3	8	False	2	Cooccurring	272.6666666666667	26.675007343053327	0.125	103.7398682047047	18.307035565536122	16	0	Cooccurring	40.3189318098379	False	0	inf	0.1875	[6, 8, 8]	3	215.03430298580213	False	5.666666666666667	5751	set(['CACNA1H', 'PLEC', 'ADCY1'])	1.5813723613357153e-14	CooccurringCooccurringCooccurring	CACNA1H	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.25874125874125875
False	0	8	8	2	8	False	0	Cooccurring	356.5	24.919986017109	0.0	107.986606074139	19.99751964335907	17	0	Cooccurring	40.97467661329852	False	0	inf	0.11764705882352941	[8, 8, 8]	3	348.28475121303745	False	5.400000000000001	5752	set(['NLRP7', 'PLEC', 'ADCY1'])	1.2139573296801907e-13	CooccurringCooccurringCooccurring	NLRP7	PLEC	ADCY1	13	Cooccurring	Cooccurring	0.23076923076923075
False	0	8	5	3	8	False	3	Cooccurring	272.6666666666667	25.952996270366654	0.2	95.40724948815262	16.449525773819417	15	0	Cooccurring	39.235915200807895	False	0	inf	0.2	[5, 8, 8]	3	196.17957600403946	False	5.8	5753	set(['PCDHB3', 'PLEC', 'ADCY1'])	3.9952346156275601e-15	CooccurringCooccurringCooccurring	PCDHB3	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.2769230769230769
False	0	8	5	3	8	False	3	Cooccurring	272.6666666666667	25.849422619020913	0.21428571428571427	86.16961479661893	12.990394190445066	14	0	Cooccurring	40.593572542994494	False	0	inf	0.21428571428571427	[5, 8, 8]	3	189.43667186730764	False	6.633333333333333	5757	set(['TRIO', 'PLEC', 'ADCY1'])	1.4034084793547731e-17	CooccurringCooccurringCooccurring	TRIO	PLEC	ADCY1	10	Cooccurring	Cooccurring	0.3250712250712251
False	0	8	8	3	8	False	0	Cooccurring	272.6666666666667	26.902832752706445	0.0	116.57894192839457	21.588692949702693	18	0	Cooccurring	40.660669924317574	False	0	inf	0.16666666666666666	[8, 8, 8]	3	243.96401954590544	False	5.400000000000001	5758	set(['PLEC', 'CELSR3', 'ADCY1'])	1.2139573296801907e-13	CooccurringCooccurringCooccurring	PLEC	CELSR3	ADCY1	13	Cooccurring	Cooccurring	0.23076923076923075
False	0	8	6	3	8	False	2	Cooccurring	272.6666666666667	25.202529271961733	0.13333333333333333	89.69382634294281	14.014660366084811	15	0	Cooccurring	39.62323252240572	False	0	inf	0.2	[6, 8, 8]	3	198.1161626120286	False	6.400000000000001	5762	set(['ATP2B3', 'PLEC', 'ADCY1'])	8.3387568502391061e-17	CooccurringCooccurringCooccurring	ATP2B3	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.30116550116550117
False	0	8	5	3	8	False	3	Cooccurring	272.6666666666667	25.266639087920154	0.2	93.11939221333095	16.055067622988098	15	0	Cooccurring	38.20637942713814	False	0	inf	0.2	[5, 8, 8]	3	191.03189713569068	False	5.8	5763	set(['ZAN', 'PLEC', 'ADCY1'])	3.9952346156275601e-15	CooccurringCooccurringCooccurring	ZAN	PLEC	ADCY1	11	Cooccurring	Cooccurring	0.2769230769230769
False	0	8	10	2	8	False	2	Cooccurring	356.5	24.806629981523344	0.10526315789473684	118.10164196077419	22.42436239761535	19	0	Cooccurring	42.010640782113015	False	0	inf	0.10526315789473684	[10, 8, 8]	3	399.1010874300737	False	5.266666666666667	5767	set(['MEGF8', 'PLEC', 'ADCY1'])	5.457943661600208e-13	CooccurringCooccurringCooccurring	MEGF8	PLEC	ADCY1	14	Cooccurring	Cooccurring	0.21025641025641026
False	0	7	5	2	5	False	2	Cooccurring	295.0	24.234548170705455	0.18181818181818182	80.8284769688061	14.52008568301906	11	0	Cooccurring	36.61374446620561	False	0	inf	0.18181818181818182	[5, 7, 5]	3	201.37559456413084	False	5.566666666666666	5771	set(['DISP1', 'MYH9', 'MSH6'])	1.2159938036799191e-14	CooccurringCooccurringCooccurring	DISP1	MYH9	MSH6	8	Cooccurring	Cooccurring	0.3055555555555555
False	0	5	6	3	7	False	1	Cooccurring	272.6666666666667	26.75032726626417	0.08333333333333333	80.20809665120551	12.9367897824525	12	0	Cooccurring	40.43191169465416	False	0	inf	0.25	[6, 5, 7]	3	161.72764677861664	False	6.2	5776	set(['CACNA1H', 'TRIO', 'SCN5A'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	CACNA1H	TRIO	SCN5A	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	5	6	3	11	False	1	Cooccurring	272.6666666666667	27.240323459927797	0.0625	106.11747532627346	18.191567198789738	16	0	Cooccurring	41.16690598514961	False	0	inf	0.1875	[6, 5, 11]	3	219.55683192079792	False	5.833333333333333	5777	set(['CACNA1H', 'TRIO', 'HSPG2'])	4.4192405788650338e-15	CooccurringCooccurringCooccurring	CACNA1H	TRIO	HSPG2	11	Cooccurring	Cooccurring	0.2733516483516484
False	0	5	6	3	10	False	1	Cooccurring	272.6666666666667	27.0132098117746	0.06666666666666667	99.08173744351853	16.793514820935343	15	0	Cooccurring	40.826235512919816	False	0	inf	0.2	[6, 5, 10]	3	204.13117756459906	False	5.900000000000001	5778	set(['CACNA1H', 'TRIO', 'EP400'])	2.3498219130134582e-15	CooccurringCooccurringCooccurring	CACNA1H	TRIO	EP400	11	Cooccurring	Cooccurring	0.2852564102564103
False	0	7	6	3	5	False	1	Cooccurring	272.6666666666667	26.326967566429058	0.08333333333333333	78.86745760172768	12.720557677698013	12	0	Cooccurring	39.7968721449015	False	0	inf	0.25	[6, 7, 5]	3	159.187488579606	False	6.2	5779	set(['CACNA1H', 'SMARCA1', 'TRIO'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	CACNA1H	SMARCA1	TRIO	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	6	6	3	5	False	0	Cooccurring	272.6666666666667	25.416176074548527	0.0	70.5019026571158	11.190778199542192	11	0	Cooccurring	38.4306849070807	False	0	inf	0.2727272727272727	[6, 6, 5]	3	140.91251132596258	False	6.3	5780	set(['CACNA1H', 'C12orf35', 'TRIO'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	C12orf35	TRIO	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	26.10253325699503	0.1	66.73641372624188	10.320063978284828	10	0	Cooccurring	39.46022068075046	False	0	inf	0.3	[5, 6, 5]	3	131.53406893583488	False	6.466666666666666	5781	set(['PCDHB3', 'CACNA1H', 'TRIO'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	PCDHB3	CACNA1H	TRIO	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	3	6	False	1	Cooccurring	272.6666666666667	26.66966505873975	0.09090909090909091	74.05345477899093	11.754516631585862	11	0	Cooccurring	40.31091838336753	False	0	inf	0.2727272727272727	[6, 5, 6]	3	147.80670073901427	False	6.3	5784	set(['CACNA1H', 'TRIO', 'DOCK1'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	TRIO	DOCK1	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	5	6	3	8	False	1	Cooccurring	272.6666666666667	27.052369739334818	0.07692307692307693	87.1913442578482	14.37219960294201	13	0	Cooccurring	40.88497540426014	False	0	inf	0.23076923076923078	[6, 5, 8]	3	177.16822675179392	False	6.066666666666667	5785	set(['CACNA1H', 'TRIO', 'CELSR3'])	5.1716300853133126e-16	CooccurringCooccurringCooccurring	CACNA1H	TRIO	CELSR3	9	Cooccurring	Cooccurring	0.3159090909090909
False	0	5	6	3	8	False	1	Cooccurring	272.6666666666667	26.30588054782795	0.08333333333333333	75.85435599154904	10.993384926311453	12	0	Cooccurring	41.27825943620505	False	0	inf	0.25	[6, 5, 8]	3	165.1130377448202	False	6.900000000000001	5787	set(['CACNA1H', 'TRIO', 'PLEC'])	1.8166416273590731e-18	CooccurringCooccurringCooccurring	CACNA1H	TRIO	PLEC	9	Cooccurring	Cooccurring	0.364057239057239
False	0	6	6	3	5	False	0	Cooccurring	272.6666666666667	26.360744804726917	0.0	73.17818072595456	11.61558424221501	11	0	Cooccurring	39.84753800234829	False	0	inf	0.2727272727272727	[6, 6, 5]	3	146.10763934194372	False	6.3	5789	set(['CACNA1H', 'ATP2B3', 'TRIO'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	ATP2B3	TRIO	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	25.416176074548527	0.1	65.02052077012561	10.054719706720457	10	0	Cooccurring	38.4306849070807	False	0	inf	0.3	[5, 6, 5]	3	128.10228302360235	False	6.466666666666666	5790	set(['ZAN', 'CACNA1H', 'TRIO'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	ZAN	CACNA1H	TRIO	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	26.57665118281128	0.1	67.9217085407825	10.503356990842656	10	0	Cooccurring	40.171397569474834	False	0	inf	0.3	[6, 5, 5]	3	133.90465856491613	False	6.466666666666666	5791	set(['CACNA1H', 'TRIO', 'FHOD3'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	TRIO	FHOD3	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	3	8	False	1	Cooccurring	272.6666666666667	26.36808640087467	0.07692307692307693	84.79635257323766	13.977420753830383	13	0	Cooccurring	39.85855039656991	False	0	inf	0.23076923076923078	[6, 5, 8]	3	172.72038505180294	False	6.066666666666666	5793	set(['CACNA1H', 'TRIO', 'ADCY1'])	5.1716300853133136e-16	CooccurringCooccurringCooccurring	CACNA1H	TRIO	ADCY1	9	Cooccurring	Cooccurring	0.3159090909090909
False	0	5	6	3	7	False	1	Cooccurring	272.6666666666667	26.578292209280914	0.08333333333333333	79.66331897075854	12.848922414638473	12	0	Cooccurring	40.17385910917928	False	0	inf	0.25	[6, 5, 7]	3	160.69543643671713	False	6.2	5794	set(['CACNA1H', 'TRIO', 'COL22A1'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	CACNA1H	TRIO	COL22A1	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	25.41617607454853	0.1	65.02052077012561	10.054719706720457	10	0	Cooccurring	38.4306849070807	False	0	inf	0.3	[6, 5, 5]	3	128.10228302360235	False	6.466666666666666	5796	set(['CACNA1H', 'TRIO', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	TRIO	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	10	5	2	6	False	5	Cooccurring	356.5	25.95757971467552	0.35714285714285715	95.91504223628891	16.256786819709987	14	0	Cooccurring	42.57112176317961	False	0	inf	0.14285714285714285	[5, 10, 6]	3	297.9978523422573	False	5.8999999999999995	5798	set(['ZNF318', 'SYNE2', 'MAST2'])	2.3498219130134586e-15	CooccurringCooccurringCooccurring	ZNF318	SYNE2	MAST2	11	Cooccurring	Cooccurring	0.2852564102564103
False	0	6	10	3	6	False	4	Cooccurring	251.33333333333334	25.719331825590313	0.25	100.3626149552587	17.607476307940125	16	0	Cooccurring	38.62643308693629	False	0	inf	0.1875	[10, 6, 6]	3	206.00764313032687	False	5.7	5799	set(['SYNE2', 'SRRM2', 'MAST2'])	9.3009091155714036e-15	CooccurringCooccurringCooccurring	SYNE2	SRRM2	MAST2	11	Cooccurring	Cooccurring	0.26495726495726496
False	0	10	6	3	5	False	4	Cooccurring	251.33333333333334	24.943655748326943	0.26666666666666666	92.08085817559544	15.606925114507703	15	0	Cooccurring	37.46291897104123	False	0	inf	0.2	[6, 10, 5]	3	187.31459485520617	False	5.8999999999999995	5801	set(['MAST2', 'SYNE2', 'MAP3K12'])	2.3498219130134582e-15	CooccurringCooccurringCooccurring	MAST2	SYNE2	MAP3K12	11	Cooccurring	Cooccurring	0.2852564102564103
False	0	10	6	3	6	False	4	Cooccurring	251.33333333333334	24.206580092242216	0.25	94.815858599649	16.63436115783316	16	0	Cooccurring	36.357305486914136	False	0	inf	0.1875	[6, 10, 6]	3	193.90562926354207	False	5.7	5804	set(['MAST2', 'SYNE2', 'NFKBIL2'])	9.3009091155714036e-15	CooccurringCooccurringCooccurring	MAST2	SYNE2	NFKBIL2	11	Cooccurring	Cooccurring	0.26495726495726496
